#FORMAT      : EMSA/MAS Spectral Data File
#VERSION     : 1.0
#TITLE       : Spectrum 2
#DATE        : 25-FEB-2015
#TIME        : 15:11
#OWNER       : 
#NPOINTS     : 4096.0
#NCOLUMNS    : 1.0
#XUNITS      : keV
#YUNITS      : counts
#DATATYPE    : XY
#XPERCHAN    : 0.0025
#OFFSET      : -0.1
#SIGNALTYPE  : EDS
#CHOFFSET    : 40.0
#LIVETIME    : 120.0
#REALTIME    : 153.558502197
#BEAMKV      : 10.0
#MAGCAM      : 300000.0
#XTILTSTGE   : 0.0
#AZIMANGLE   : 0.0
#ELEVANGLE   : 40.0
#XPOSITION mm: 0.0000
#YPOSITION mm: 0.0000
#ZPOSITION mm: 0.0000
##OXINSTPT   : 5
##OXINSTSTROB: 38.68
##OXINSTELEMS: 6,8,11,13,14,20
##OXINSTLABEL: 6, 0.277, C
##OXINSTLABEL: 8, 0.525, O
##OXINSTLABEL: 11, 1.041, Na
##OXINSTLABEL: 13, 1.487, Al
##OXINSTLABEL: 14, 1.740, Si
##OXINSTLABEL: 20, 3.692, Ca
##OXINSTLABEL: 20, 4.013, Ca
##OXINSTLABEL: 20, 0.341, Ca
##OXINSTLABEL: 20, 0.306, Ca
#SPECTRUM    : Spectral Data Starts Here
1.47000, 6036.0
1.47250, 6227.0
1.47500, 6529.0
1.47750, 6895.0
1.48000, 6971.0
1.48250, 7273.0
1.48500, 7373.0
1.48750, 7512.0
1.49000, 7467.0
1.49250, 7421.0
1.49500, 7415.0
1.49750, 7355.0
1.50000, 7139.0
1.50250, 6916.0
1.50500, 6713.0
1.50750, 6470.0
1.51000, 6219.0
1.51250, 5865.0
1.51500, 5603.0
1.51750, 5332.0
1.52000, 4904.0
1.52250, 4607.0
1.52500, 4166.0
1.52750, 3821.0
1.53000, 3508.0
1.53250, 3209.0
1.53500, 2951.0
1.53750, 2648.0
1.54000, 2476.0
1.54250, 2199.0
1.54500, 1945.0
1.54750, 1718.0
1.55000, 1564.0
1.55250, 1429.0
1.55500, 1295.0
1.55750, 1175.0
1.56000, 1068.0
1.56250, 926.0
1.56500, 820.0
1.56750, 803.0
1.57000, 762.0
1.57250, 683.0
1.57500, 669.0
1.57750, 631.0
1.58000, 530.0
1.58250, 523.0
1.58500, 517.0
1.58750, 470.0
1.59000, 458.0
1.59250, 450.0
1.59500, 422.0
1.59750, 424.0
1.60000, 434.0
1.60250, 391.0
1.60500, 402.0
1.60750, 397.0
1.61000, 361.0
1.61250, 348.0
1.61500, 353.0
1.61750, 352.0
